T1,T2,T3,T4,T5,T6,T7,T8,source
0.22871713,0.19694112,0.19646709,0.09979897,0.09999587,0.0013538831,0.00015717762,0.17656882,Preprints
0.4017971,0.26040685,0.0011215775,0.04116097,0.29127967,0.0020155841,0.00023468837,0.0019835737,PubMed
0.98924804,0.0018853145,0.00095385866,0.0015929448,0.0027239302,0.0017210679,0.00019962755,0.0016751714,PubMed
0.66190356,0.22857137,0.011389689,0.0010949753,0.0018897069,0.09385669,0.00013706902,0.0011569192,PubMed
0.40488806,0.14087807,0.00089593476,0.0015022135,0.002532388,0.045976084,0.017666027,0.38566124,PubMed
0.36116222,0.0018077765,0.084288724,0.0015467508,0.20181823,0.280836,0.00019249348,0.06834784,PubMed
0.0012146228,0.07994547,0.57467604,0.0013594254,0.13373265,0.068195425,0.00016830396,0.14070812,PubMed
0.8429576,0.0009984262,0.00050098024,0.0008411075,0.0013887743,0.101094455,0.00010484132,0.052113812,PubMed
0.086007,0.0020483115,0.31326202,0.07113089,0.5236138,0.0018987,0.000215728,0.0018235655,PubMed
0.5424036,0.16147093,0.00092018105,0.059897806,0.10241602,0.028657466,0.00019256248,0.10404143,Preprints
0.9222782,0.0011184246,0.00054938026,0.0009236298,0.001650268,0.001001177,0.00011497811,0.072363876,Preprints
0.5125752,0.3029717,0.00063077733,0.051437195,0.13000001,0.0011350084,0.0001319965,0.0011180599,PubMed
0.4884745,0.027812596,0.44369075,0.0018843499,0.003138549,0.002078921,0.00023720427,0.03268316,PubMed
0.6451299,0.0947797,0.0134722395,0.11712244,0.0024660123,0.0014854191,0.00017237378,0.12537189,PubMed
0.44875866,0.0017049363,0.000865108,0.019833803,0.52559125,0.0015524804,0.00018106235,0.0015126761,PubMed
0.06498215,0.050105166,0.00064663624,0.24363723,0.571431,0.033488337,0.0001353342,0.0355742,PubMed
0.49644226,0.0011778562,0.0005974689,0.03999468,0.45952773,0.0010745765,0.00012504867,0.0010603685,PubMed
0.00050705735,0.11920173,0.00033629,0.00056066253,0.8781213,0.0006130016,7.0384594e-05,0.0005895842,PubMed
0.00107771,0.0013972524,0.000714262,0.36839584,0.6257348,0.0012828577,0.00014949497,0.0012478294,PubMed
0.0010086331,0.0013221859,0.0006676563,0.13354757,0.86091524,0.0012208278,0.00013973097,0.0011781359,Preprints
0.0012012585,0.0015683529,0.00079769397,0.001330718,0.9477824,0.032908328,0.00016695294,0.014244259,Preprints
0.3927432,0.012246444,0.0007620706,0.19512181,0.36685774,0.030760527,0.00015950241,0.0013487054,Preprints
0.17567521,0.0013179288,0.0006720339,0.0011197487,0.81868166,0.0012124603,0.00014064144,0.0011803458,PubMed
0.041437503,0.09606863,0.0008805068,0.15281573,0.45750543,0.24956986,0.00018423583,0.0015381222,PubMed
0.2758473,0.0012968295,0.00065071747,0.3660205,0.35373247,0.0011785227,0.0001361824,0.0011374601,PubMed
0.57205003,0.04027321,0.00084402156,0.2650247,0.11860835,0.0015284143,0.00017662396,0.0014946718,Preprints
0.0011016828,0.15138131,0.0007301205,0.4714426,0.37259433,0.0013221342,0.00015275234,0.0012749992,PubMed
0.20326243,0.32266474,0.00069069257,0.0011538058,0.46962234,0.0012527453,0.00014447812,0.0012088203,Preprints
0.8638358,0.0021056887,0.0010629508,0.034407493,0.09452937,0.0019670634,0.00022248099,0.0018691367,Preprints
0.07321745,0.71215427,0.00040564168,0.0006780336,0.21201988,0.0007269688,8.4891355e-05,0.00071287854,PubMed
0.44454363,0.026121886,0.00048241054,0.029837558,0.42099363,0.00088294025,0.00010090279,0.077037066,Preprints
0.0006199729,0.0008097527,0.00041047457,0.00068311195,0.9959238,0.00074985495,8.590968e-05,0.00071710546,PubMed
0.2049557,0.002079537,0.0008656083,0.049297478,0.70636564,0.0015579402,0.00018117517,0.034696974,PubMed
0.0009784088,0.0012669036,0.00065061933,0.35442626,0.64023054,0.0011674654,0.00013617594,0.0011436379,PubMed
0.13165824,0.094438694,0.0008876949,0.0014856338,0.7681876,0.0015959643,0.00018579446,0.0015603994,PubMed
0.0018241771,0.0023616964,0.001214105,0.3746212,0.591638,0.025961848,0.00025410132,0.0021248257,PubMed
0.0013153299,0.0017276723,0.00087256375,0.43687478,0.50011945,0.0015694067,0.00018262288,0.05733822,Preprints
0.16701871,0.0021384452,0.0010852398,0.0018095953,0.8238547,0.0019540745,0.00022714326,0.0019121089,Preprints
0.48074862,0.0020324595,0.0010413489,0.0017394134,0.5105014,0.0018707516,0.00021794904,0.0018481091,Preprints
0.85589105,0.062340282,0.0005465354,0.056315616,0.0016004147,0.0009970886,0.021349937,0.00095906225,PubMed
0.24131607,0.08045191,0.0006767152,0.0011416329,0.6738554,0.0012198706,0.00014160322,0.0011967965,PubMed
0.8689354,0.0008678825,0.00043124796,0.0007260336,0.12739956,0.0007742424,9.0258676e-05,0.0007753292,PubMed
0.29607084,0.14162081,0.021156102,0.2818615,0.20537832,0.05266446,0.00013199978,0.0011159282,PubMed
0.47563377,0.0026141277,0.0013241735,0.0022239843,0.51316726,0.0024194724,0.000277154,0.0023400036,PubMed
0.9101549,0.0011481346,0.0005871625,0.0009811092,0.084915556,0.0010547,0.00012289474,0.0010355898,PubMed
0.26275796,0.0018854807,0.031334292,0.0016080873,0.6987772,0.0017351949,0.0002015195,0.0017002949,Preprints
0.69748837,0.052303843,0.00072440173,0.05309955,0.15183373,0.028830208,0.00015161278,0.015568226,PubMed
0.6396384,0.002618584,0.0013414759,0.0022504337,0.26184773,0.0024108146,0.08754346,0.002349086,Preprints
0.59626323,0.01718015,0.00054939534,0.04118109,0.34272188,0.0010189759,0.000114979295,0.0009703209,PubMed
0.19386204,0.17062029,0.3755445,0.06700918,0.18942055,0.0016819282,0.0001960108,0.001665559,PubMed
0.07564307,0.0016356368,0.91580135,0.0013750411,0.0024232306,0.0014973425,0.00017232321,0.0014519905,PubMed
0.05625171,0.09220972,0.3661985,0.080555186,0.3288805,0.07468802,0.00012962898,0.0010866984,PubMed
0.5110729,0.13590291,0.0008880913,0.0014774622,0.32158273,0.027324773,0.00018583468,0.0015653127,PubMed
0.21917965,0.0015973867,0.0008233455,0.0013728242,0.7739181,0.0014876471,0.00017231732,0.0014487786,Preprints
0.7674956,0.0019122327,0.0009813699,0.0016350342,0.2242853,0.0017686317,0.00020538543,0.0017164801,PubMed
0.4350724,0.044217207,0.37784174,0.0014641796,0.020140586,0.0015936687,0.00018425257,0.11948595,PubMed
0.43327168,0.18658076,0.0007738376,0.11981224,0.2566408,0.0013894723,0.00016192933,0.001369282,PubMed
0.06354202,0.0018328736,0.0009281223,0.9199757,0.0025977285,0.0016877594,0.00019424463,0.009241571,PubMed
0.0010804972,0.0013964815,0.027848845,0.96166885,0.0052721207,0.0013002966,0.00015053831,0.0012823968,PubMed
0.0010802149,0.021564404,0.00071934593,0.674711,0.29921106,0.00129163,0.00015055171,0.0012718701,Preprints
0.0013607304,0.0017829625,0.06685585,0.5324808,0.36057705,0.03514037,0.0001890765,0.0016132123,Preprints
0.0010437036,0.057288293,0.0006903422,0.9363644,0.0020118095,0.001248127,0.0001444508,0.0012088198,PubMed
0.0012025855,0.001571524,0.74728185,0.24465862,0.0022920207,0.0014340862,0.00016694397,0.0013923645,PubMed
0.026838647,0.0012790195,0.00063850667,0.9278937,0.0018115075,0.0011829868,0.00013363131,0.04022201,PubMed
0.0010297353,0.03538056,0.08634447,0.758877,0.109184444,0.0012240097,0.0067707244,0.0011890806,PubMed
0.21691675,0.15851393,0.0015684512,0.46626887,0.082765736,0.0028678828,0.00032816996,0.07077024,Preprints
0.23534143,0.16117603,0.03535397,0.2493983,0.28699824,0.0012918228,0.00015054694,0.030289706,Preprints
0.043471444,0.0011370805,0.12371758,0.6831594,0.12630644,0.021075724,0.00012082733,0.0010114902,PubMed
0.06866152,0.050791267,0.023974653,0.59281135,0.24552135,0.016911594,0.00014066452,0.0011876161,PubMed
0.045848973,0.0013397051,0.0006902388,0.83934134,0.08587488,0.018823862,0.0068703243,0.0012106424,PubMed
0.18998694,0.13279872,0.039348815,0.24243626,0.27625838,0.001803407,0.0002094204,0.117158085,Preprints
0.22026116,0.13436237,0.14387481,0.29601577,0.16467598,0.0015578592,0.00017958845,0.03907243,PubMed
0.50776327,0.0895761,0.00077988685,0.29941544,0.054886937,0.046035606,0.00016316825,0.0013796126,PubMed
0.6377775,0.05901879,0.0005554856,0.11837281,0.11891646,0.018633347,0.00011622644,0.04660938,PubMed
